SEQ_NAME	START	END	STRAND	FEATURE_NAME	GENE_NAME	ALIASES	DESCRIPTION	TXN_START	TXN_END	CDS_START	CDS_END	EXON_COUNT	EXON_STARTS	EXON_ENDS
NC_000964.3	1297643	1300149	-	S449	S449	 	 	1297643	1300149	1297643	1300149	1	1297643	1300149
NC_000964.3	1297726	1298223	+	yjlB	yjlB	 	 	1297726	1298223	1297726	1298223	1	1297726	1298223
NC_000964.3	1298224	1298337	+	S450	S450	 	 	1298224	1298337	1298224	1298337	1	1298224	1298337
NC_000964.3	1298339	1298611	+	S451	S451	 	 	1298339	1298611	1298339	1298611	1	1298339	1298611
NC_000964.3	1298612	1299034	+	rex2	rex2	 	 	1298612	1299034	1298612	1299034	1	1298612	1299034
NC_000964.3	1299074	1300252	+	ndh	ndh	 	 	1299074	1300252	1299074	1300252	1	1299074	1300252
NC_000964.3	1300450	1301871	+	uxaC	uxaC	 	 	1300450	1301871	1300450	1301871	1	1300450	1301871
NC_000964.3	1301939	1303318	+	exuM	exuM	 	 	1301939	1303318	1301939	1303318	1	1301939	1303318
NC_000964.3	1303355	1303422	+	S452	S452	 	 	1303355	1303422	1303355	1303422	1	1303355	1303422
NC_000964.3	1303423	1304436	+	yjmC	yjmC	 	 	1303423	1304436	1303423	1304436	1	1303423	1304436
NC_000964.3	1304442	1305461	+	yjmD	yjmD	 	 	1304442	1305461	1304442	1305461	1	1304442	1305461
NC_000964.3	1305486	1306565	+	uxuA	uxuA	 	 	1305486	1306565	1305486	1306565	1	1305486	1306565
NC_000964.3	1306562	1307398	+	uxuB	uxuB	 	 	1306562	1307398	1306562	1307398	1	1306562	1307398
NC_000964.3	1307446	1308714	+	exuT	exuT	 	 	1307446	1308714	1307446	1308714	1	1307446	1308714
NC_000964.3	1308802	1309803	+	exuR	exuR	 	 	1308802	1309803	1308802	1309803	1	1308802	1309803
NC_000964.3	1309880	1311322	+	uxaB	uxaB	 	 	1309880	1311322	1309880	1311322	1	1309880	1311322
NC_000964.3	1311319	1312812	+	uxaA	uxaA	 	 	1311319	1312812	1311319	1312812	1	1311319	1312812
NC_000964.3	1312851	1313615	-	yjnA	yjnA	 	 	1312851	1313615	1312851	1313615	1	1312851	1313615
NC_000964.3	1313663	1313744	-	S453	S453	 	 	1313663	1313744	1313663	1313744	1	1313663	1313744
NC_000964.3	1313840	1314304	-	yjoA	yjoA	 	 	1313840	1314304	1313840	1314304	1	1313840	1314304
NC_000964.3	1314453	1315724	+	yjoB	yjoB	 	 	1314453	1315724	1314453	1315724	1	1314453	1315724
NC_000964.3	1315869	1317005	+	rapA	rapA	 	 	1315869	1317005	1315869	1317005	1	1315869	1317005
NC_000964.3	1316995	1317129	+	phrA	phrA	 	 	1316995	1317129	1316995	1317129	1	1316995	1317129
NC_000964.3	1317157	1317414	-	yjpA	yjpA	 	 	1317157	1317414	1317157	1317414	1	1317157	1317414
NC_000964.3	1317535	1318488	+	xlyB	xlyB	 	 	1317535	1318488	1317535	1318488	1	1317535	1318488
NC_000964.3	1318528	1318905	-	yjqA	yjqA	 	 	1318528	1318905	1318528	1318905	1	1318528	1318905
NC_000964.3	1319011	1319613	+	yjqB	yjqB	 	 	1319011	1319613	1319011	1319613	1	1319011	1319613
NC_000964.3	1319640	1320569	-	S454	S454	 	 	1319640	1320569	1319640	1320569	1	1319640	1320569
NC_000964.3	1319690	1320526	+	yjqC	yjqC	 	 	1319690	1320526	1319690	1320526	1	1319690	1320526
NC_000964.3	1320570	1321166	-	xkdA	xkdA	 	 	1320570	1321166	1320570	1321166	1	1320570	1321166
NC_000964.3	1321205	1321328	-	S455	S455	 	 	1321205	1321328	1321205	1321328	1	1321205	1321328
NC_000964.3	1321329	1321670	-	xre	xre	 	 	1321329	1321670	1321329	1321670	1	1321329	1321670
NC_000964.3	1321848	1322027	+	yjzJ	yjzJ	 	 	1321848	1322027	1321848	1322027	1	1321848	1322027
NC_000964.3	1322014	1322850	+	xkdB	xkdB	 	 	1322014	1322850	1322014	1322850	1	1322014	1322850
NC_000964.3	1322750	1323550	+	xkdC	xkdC	 	 	1322750	1323550	1322750	1323550	1	1322750	1323550
NC_000964.3	1323550	1323717	+	ykzK	ykzK	 	 	1323550	1323717	1323550	1323717	1	1323550	1323717
NC_000964.3	1323802	1324152	+	xkdD	xkdD	 	 	1323802	1324152	1323802	1324152	1	1323802	1324152
NC_000964.3	1324149	1324355	+	xtrA	xtrA	 	 	1324149	1324355	1324149	1324355	1	1324149	1324355
NC_000964.3	1324471	1324980	+	xpf	xpf	 	 	1324471	1324980	1324471	1324980	1	1324471	1324980
NC_000964.3	1325005	1325095	+	S456	S456	 	 	1325005	1325095	1325005	1325095	1	1325005	1325095
NC_000964.3	1325096	1325893	+	xtmA	xtmA	 	 	1325096	1325893	1325096	1325893	1	1325096	1325893
NC_000964.3	1325890	1327191	+	xtmB	xtmB	 	 	1325890	1327191	1325890	1327191	1	1325890	1327191
NC_000964.3	1327195	1328682	+	xkdE	xkdE	 	 	1327195	1328682	1327195	1328682	1	1327195	1328682
NC_000964.3	1328702	1329529	+	xkdF	xkdF	 	 	1328702	1329529	1328702	1329529	1	1328702	1329529
NC_000964.3	1329555	1330490	+	xkdG	xkdG	 	 	1329555	1330490	1329555	1330490	1	1329555	1330490
NC_000964.3	1330512	1330895	+	ykzL	ykzL	 	 	1330512	1330895	1330512	1330895	1	1330512	1330895
NC_000964.3	1330892	1331248	+	xkdH	xkdH	 	 	1330892	1331248	1330892	1331248	1	1330892	1331248
NC_000964.3	1331245	1331730	+	xkdI	xkdI	 	 	1331245	1331730	1331245	1331730	1	1331245	1331730
NC_000964.3	1331743	1332183	+	xkdJ	xkdJ	 	 	1331743	1332183	1331743	1332183	1	1331743	1332183
NC_000964.3	1332187	1332405	+	ykzM	ykzM	 	 	1332187	1332405	1332187	1332405	1	1332187	1332405
NC_000964.3	1332402	1333802	+	xkdK	xkdK	 	 	1332402	1333802	1332402	1333802	1	1332402	1333802
NC_000964.3	1333804	1334247	+	xkdM	xkdM	 	 	1333804	1334247	1333804	1334247	1	1333804	1334247
NC_000964.3	1334248	1334338	+	S457	S457	 	 	1334248	1334338	1334248	1334338	1	1334248	1334338
NC_000964.3	1334339	1334785	+	xkdN	xkdN	 	 	1334339	1334785	1334339	1334785	1	1334339	1334785
NC_000964.3	1334815	1334964	+	xkzB	xkzB	 	 	1334815	1334964	1334815	1334964	1	1334815	1334964
NC_000964.3	1334966	1338964	+	xkdO	xkdO	 	 	1334966	1338964	1334966	1338964	1	1334966	1338964
NC_000964.3	1338957	1339616	+	xkdP	xkdP	 	 	1338957	1339616	1338957	1339616	1	1338957	1339616
NC_000964.3	1339632	1340609	+	xkdQ	xkdQ	 	 	1339632	1340609	1339632	1340609	1	1339632	1340609
NC_000964.3	1340609	1340875	+	xkdR	xkdR	 	 	1340609	1340875	1340609	1340875	1	1340609	1340875
NC_000964.3	1340932	1341357	+	xkdS	xkdS	 	 	1340932	1341357	1340932	1341357	1	1340932	1341357
NC_000964.3	1341350	1342396	+	xkdT	xkdT	 	 	1341350	1342396	1341350	1342396	1	1341350	1342396
NC_000964.3	1342380	1342958	+	xkdU	xkdU	 	 	1342380	1342958	1342380	1342958	1	1342380	1342958
NC_000964.3	1342955	1343227	+	xkzA	xkzA	 	 	1342955	1343227	1342955	1343227	1	1342955	1343227
NC_000964.3	1343230	1345293	+	xkdV	xkdV	 	 	1343230	1345293	1343230	1345293	1	1343230	1345293
NC_000964.3	1345305	1345634	+	xkdW	xkdW	 	 	1345305	1345634	1345305	1345634	1	1345305	1345634
NC_000964.3	1345631	1345795	+	xkdX	xkdX	 	 	1345631	1345795	1345631	1345795	1	1345631	1345795
NC_000964.3	1345839	1346678	+	xepA	xepA	 	 	1345839	1346678	1345839	1346678	1	1345839	1346678
NC_000964.3	1346731	1347000	+	xhlA	xhlA	 	 	1346731	1347000	1346731	1347000	1	1346731	1347000
NC_000964.3	1347013	1347276	+	xhlB	xhlB	 	 	1347013	1347276	1347013	1347276	1	1347013	1347276
NC_000964.3	1347289	1348182	+	xlyA	xlyA	 	 	1347289	1348182	1347289	1348182	1	1347289	1348182
NC_000964.3	1348200	1348403	-	S458	S458	 	 	1348200	1348403	1348200	1348403	1	1348200	1348403
NC_000964.3	1348442	1348612	-	spoIISB	spoIISB	 	 	1348442	1348612	1348442	1348612	1	1348442	1348612
NC_000964.3	1348612	1349358	-	spoIISA	spoIISA	 	 	1348612	1349358	1348612	1349358	1	1348612	1349358
NC_000964.3	1349468	1350469	-	pit	pit	 	 	1349468	1350469	1349468	1350469	1	1349468	1350469
NC_000964.3	1350482	1351099	-	ykaA	ykaA	 	 	1350482	1351099	1350482	1351099	1	1350482	1351099
NC_000964.3	1351139	1351236	-	S459	S459	 	 	1351139	1351236	1351139	1351236	1	1351139	1351236
NC_000964.3	1351375	1352691	-	ykbA	ykbA	 	 	1351375	1352691	1351375	1352691	1	1351375	1352691
NC_000964.3	1353008	1353079	+	S460	S460	 	 	1353008	1353079	1353008	1353079	1	1353008	1353079
NC_000964.3	1353080	1354030	+	mhqA	mhqA	 	 	1353080	1354030	1353080	1354030	1	1353080	1354030
NC_000964.3	1354285	1356435	+	ykcB	ykcB	 	 	1354285	1356435	1354285	1356435	1	1354285	1356435
NC_000964.3	1356447	1357418	+	ykcC	ykcC	 	 	1356447	1357418	1356447	1357418	1	1356447	1357418
NC_000964.3	1356775	1357416	-	S461	S461	 	 	1356775	1357416	1356775	1357416	1	1356775	1357416
NC_000964.3	1357486	1357852	-	S462	S462	 	 	1357486	1357852	1357486	1357852	1	1357486	1357852
NC_000964.3	1357936	1359285	-	htrA	htrA	 	 	1357936	1359285	1357936	1359285	1	1357936	1359285
NC_000964.3	1359357	1359439	-	S463	S463	 	 	1359357	1359439	1359357	1359439	1	1359357	1359439
NC_000964.3	1359454	1360272	+	proG	proG	 	 	1359454	1360272	1359454	1360272	1	1359454	1360272
NC_000964.3	1360401	1361225	+	dppA	dppA	 	 	1360401	1361225	1360401	1361225	1	1360401	1361225
NC_000964.3	1361242	1362168	+	dppB	dppB	 	 	1361242	1362168	1361242	1362168	1	1361242	1362168
NC_000964.3	1362174	1363136	+	dppC	dppC	 	 	1362174	1363136	1362174	1363136	1	1362174	1363136
NC_000964.3	1363141	1364148	+	dppD	dppD	 	 	1363141	1364148	1363141	1364148	1	1363141	1364148
NC_000964.3	1364151	1365800	+	dppE	dppE	 	 	1364151	1365800	1364151	1365800	1	1364151	1365800
NC_000964.3	1365888	1366847	+	ykfA	ykfA	 	 	1365888	1366847	1365888	1366847	1	1365888	1366847
NC_000964.3	1366844	1367944	+	ykfB	ykfB	 	 	1366844	1367944	1366844	1367944	1	1366844	1367944
NC_000964.3	1367941	1368831	+	ykfC	ykfC	 	 	1367941	1368831	1367941	1368831	1	1367941	1368831
NC_000964.3	1368844	1369833	+	ykfD	ykfD	 	 	1368844	1369833	1368844	1369833	1	1368844	1369833
NC_000964.3	1369127	1369854	-	S464	S464	 	 	1369127	1369854	1369127	1369854	1	1369127	1369854
NC_000964.3	1369868	1371036	+	S465	S465	 	 	1369868	1371036	1369868	1371036	1	1369868	1371036
NC_000964.3	1369876	1370925	-	ykgB	ykgB	 	 	1369876	1370925	1369876	1370925	1	1369876	1370925
NC_000964.3	1371015	1371875	-	ykgA	ykgA	 	 	1371015	1371875	1371015	1371875	1	1371015	1371875
NC_000964.3	1372035	1372553	+	ykhA	ykhA	 	 	1372035	1372553	1372035	1372553	1	1372035	1372553
NC_000964.3	1372636	1372742	+	S466	S466	 	 	1372636	1372742	1372636	1372742	1	1372636	1372742
NC_000964.3	1372792	1373991	+	hmp	hmp	 	 	1372792	1373991	1372792	1373991	1	1372792	1373991
NC_000964.3	1374025	1374396	+	S467	S467	 	 	1374025	1374396	1374025	1374396	1	1374025	1374396
NC_000964.3	1374068	1374292	-	ykzH	ykzH	 	 	1374068	1374292	1374068	1374292	1	1374068	1374292
NC_000964.3	1374437	1375168	+	ykjA	ykjA	 	 	1374437	1375168	1374437	1375168	1	1374437	1375168
NC_000964.3	1375260	1375787	+	ykkA	ykkA	 	 	1375260	1375787	1375260	1375787	1	1375260	1375787
NC_000964.3	1375777	1376295	+	ykkB	ykkB	 	 	1375777	1376295	1375777	1376295	1	1375777	1376295
NC_000964.3	1376328	1376439	+	BSU_misc_RNA_16	BSU_misc_RNA_16	 	 	1376328	1376439	1376328	1376439	1	1376328	1376439
NC_000964.3	1376517	1376855	+	ykkC	ykkC	 	 	1376517	1376855	1376517	1376855	1	1376517	1376855
NC_000964.3	1376855	1377172	+	ykkD	ykkD	 	 	1376855	1377172	1376855	1377172	1	1376855	1377172
NC_000964.3	1377243	1378145	+	purU	purU	 	 	1377243	1378145	1377243	1378145	1	1377243	1378145
NC_000964.3	1378233	1378443	+	BSU_misc_RNA_17	BSU_misc_RNA_17	 	 	1378233	1378443	1378233	1378443	1	1378233	1378443
NC_000964.3	1378496	1379593	+	proB	proB	 	 	1378496	1379593	1378496	1379593	1	1378496	1379593
NC_000964.3	1379605	1380852	+	proA	proA	 	 	1379605	1380852	1379605	1380852	1	1379605	1380852
NC_000964.3	1380978	1381403	+	ohrA	ohrA	 	 	1380978	1381403	1380978	1381403	1	1380978	1381403
NC_000964.3	1381434	1381877	-	ohrR	ohrR	 	 	1381434	1381877	1381434	1381877	1	1381434	1381877
NC_000964.3	1382020	1382430	+	ohrB	ohrB	 	 	1382020	1382430	1382020	1382430	1	1382020	1382430
NC_000964.3	1382457	1382627	+	ykzN	ykzN	 	 	1382457	1382627	1382457	1382627	1	1382457	1382627
NC_000964.3	1382628	1383305	+	S468	S468	 	 	1382628	1383305	1382628	1383305	1	1382628	1383305
NC_000964.3	1382677	1383147	-	guaD	guaD	 	 	1382677	1383147	1382677	1383147	1	1382677	1383147
NC_000964.3	1383187	1383294	-	S469	S469	 	 	1383187	1383294	1383187	1383294	1	1383187	1383294
NC_000964.3	1383320	1385608	-	metE	metE	 	 	1383320	1385608	1383320	1385608	1	1383320	1385608
NC_000964.3	1385609	1385671	-	S470	S470	 	 	1385609	1385671	1385609	1385671	1	1385609	1385671
NC_000964.3	1385736	1385891	-	BSU_misc_RNA_18	BSU_misc_RNA_18	 	 	1385736	1385891	1385736	1385891	1	1385736	1385891
NC_000964.3	1385938	1386023	-	S471	S471	 	 	1385938	1386023	1385938	1386023	1	1385938	1386023
NC_000964.3	1386024	1386983	-	ispA1	ispA1	 	 	1386024	1386983	1386024	1386983	1	1386024	1386983
NC_000964.3	1386984	1387035	-	S472	S472	 	 	1386984	1387035	1386984	1387035	1	1386984	1387035
NC_000964.3	1387206	1388039	+	rsbRB	rsbRB	 	 	1387206	1388039	1387206	1388039	1	1387206	1388039
NC_000964.3	1388070	1388834	-	thiX	thiX	 	 	1388070	1388834	1388070	1388834	1	1388070	1388834
NC_000964.3	1388809	1390452	-	thiW	thiW	 	 	1388809	1390452	1388809	1390452	1	1388809	1390452
NC_000964.3	1390439	1391038	-	thiV	thiV	 	 	1390439	1391038	1390439	1391038	1	1390439	1391038
NC_000964.3	1391040	1391642	-	thiU	thiU	 	 	1391040	1391642	1391040	1391642	1	1391040	1391642
NC_000964.3	1391739	1391851	-	BSU_misc_RNA_19	BSU_misc_RNA_19	 	 	1391739	1391851	1391739	1391851	1	1391739	1391851
NC_000964.3	1391953	1392639	+	ykoG	ykoG	 	 	1391953	1392639	1391953	1392639	1	1391953	1392639
NC_000964.3	1392643	1394007	+	ykoH	ykoH	 	 	1392643	1394007	1392643	1394007	1	1392643	1394007
NC_000964.3	1394004	1394684	+	ykoI	ykoI	 	 	1394004	1394684	1394004	1394684	1	1394004	1394684
NC_000964.3	1394776	1395288	+	ykoJ	ykoJ	 	 	1394776	1395288	1394776	1395288	1	1394776	1395288
NC_000964.3	1395371	1395508	+	ykzD	ykzD	 	 	1395371	1395508	1395371	1395508	1	1395371	1395508
NC_000964.3	1395590	1395909	+	S473	S473	 	 	1395590	1395909	1395590	1395909	1	1395590	1395909
NC_000964.3	1395598	1395810	-	ykzO	ykzO	 	 	1395598	1395810	1395598	1395810	1	1395598	1395810
NC_000964.3	1395911	1396012	+	S474	S474	 	 	1395911	1396012	1395911	1396012	1	1395911	1396012
NC_000964.3	1396013	1397368	+	mgtE	mgtE	 	 	1396013	1397368	1396013	1397368	1	1396013	1397368
NC_000964.3	1397411	1397743	-	tnrA	tnrA	 	 	1397411	1397743	1397411	1397743	1	1397411	1397743
NC_000964.3	1397771	1398159	-	S475	S475	 	 	1397771	1398159	1397771	1398159	1	1397771	1398159
NC_000964.3	1397938	1398093	+	ykzB	ykzB	 	 	1397938	1398093	1397938	1398093	1	1397938	1398093
NC_000964.3	1398181	1398363	+	ykoL	ykoL	 	 	1398181	1398363	1398181	1398363	1	1398181	1398363
NC_000964.3	1398413	1398495	+	S476	S476	 	 	1398413	1398495	1398413	1398495	1	1398413	1398495
NC_000964.3	1398496	1398960	+	ykoM	ykoM	 	 	1398496	1398960	1398496	1398960	1	1398496	1398960
NC_000964.3	1398975	1400096	-	ykoN	ykoN	 	 	1398975	1400096	1398975	1400096	1	1398975	1400096
NC_000964.3	1399409	1400187	+	S477	S477	 	 	1399409	1400187	1399409	1400187	1	1399409	1400187
NC_000964.3	1400188	1400739	+	ykoP	ykoP	 	 	1400188	1400739	1400188	1400739	1	1400188	1400739
NC_000964.3	1400767	1401579	-	ykoQ	ykoQ	 	 	1400767	1401579	1400767	1401579	1	1400767	1401579
NC_000964.3	1401697	1401771	+	S478	S478	 	 	1401697	1401771	1401697	1401771	1	1401697	1401771
NC_000964.3	1401772	1403466	+	ykoS	ykoS	 	 	1401772	1403466	1401772	1403466	1	1401772	1403466
NC_000964.3	1403479	1404492	+	ykoT	ykoT	 	 	1403479	1404492	1403479	1404492	1	1403479	1404492
NC_000964.3	1404518	1406353	-	ykoU	ykoU	 	 	1404518	1406353	1404518	1406353	1	1404518	1406353
NC_000964.3	1406357	1407292	-	ykoV	ykoV	 	 	1406357	1407292	1406357	1407292	1	1406357	1407292
NC_000964.3	1407329	1409578	-	ykoW	ykoW	 	 	1407329	1409578	1407329	1409578	1	1407329	1409578
NC_000964.3	1409579	1409781	-	S479	S479	 	 	1409579	1409781	1409579	1409781	1	1409579	1409781
NC_000964.3	1409912	1410577	+	ykoX	ykoX	 	 	1409912	1410577	1409912	1410577	1	1409912	1410577
NC_000964.3	1410654	1411628	+	ykoY	ykoY	 	 	1410654	1411628	1410654	1411628	1	1410654	1411628
NC_000964.3	1411773	1411859	+	S480	S480	 	 	1411773	1411859	1411773	1411859	1	1411773	1411859
NC_000964.3	1411892	1412647	+	sigI	sigI	 	 	1411892	1412647	1411892	1412647	1	1411892	1412647
NC_000964.3	1412644	1413789	+	rsgI	rsgI	 	 	1412644	1413789	1412644	1413789	1	1412644	1413789
NC_000964.3	1413790	1414949	+	S481	S481	 	 	1413790	1414949	1413790	1414949	1	1413790	1414949
NC_000964.3	1413800	1413994	-	sspD	sspD	 	 	1413800	1413994	1413800	1413994	1	1413800	1413994
NC_000964.3	1414125	1414826	-	ykrK	ykrK	 	 	1414125	1414826	1414125	1414826	1	1414125	1414826
NC_000964.3	1414827	1414907	-	S482	S482	 	 	1414827	1414907	1414827	1414907	1	1414827	1414907
NC_000964.3	1414997	1415893	+	htpX	htpX	 	 	1414997	1415893	1414997	1415893	1	1414997	1415893
NC_000964.3	1416067	1417416	+	ktrD	ktrD	 	 	1416067	1417416	1416067	1417416	1	1416067	1417416
NC_000964.3	1417493	1417560	+	S483	S483	 	 	1417493	1417560	1417493	1417560	1	1417493	1417560
NC_000964.3	1417561	1417716	+	ykzP	ykzP	 	 	1417561	1417716	1417561	1417716	1	1417561	1417716
NC_000964.3	1417719	1417895	+	ykzE	ykzE	 	 	1417719	1417895	1417719	1417895	1	1417719	1417895
NC_000964.3	1417938	1418960	-	ykrP	ykrP	 	 	1417938	1418960	1417938	1418960	1	1417938	1418960
NC_000964.3	1419213	1421429	+	kinE	kinE	 	 	1419213	1421429	1419213	1421429	1	1419213	1421429
NC_000964.3	1421204	1422144	-	S484	S484	 	 	1421204	1422144	1421204	1422144	1	1421204	1422144
NC_000964.3	1421426	1421923	+	ogt	ogt	 	 	1421426	1421923	1421426	1421923	1	1421426	1421923
NC_000964.3	1421924	1422163	+	S485	S485	 	 	1421924	1422163	1421924	1422163	1	1421924	1422163
NC_000964.3	1422172	1423233	-	mtnA	mtnA	 	 	1422172	1423233	1422172	1423233	1	1422172	1423233
NC_000964.3	1423241	1424440	-	mtnK	mtnK	 	 	1423241	1424440	1423241	1424440	1	1423241	1424440
NC_000964.3	1424527	1424683	-	BSU_misc_RNA_20	BSU_misc_RNA_20	 	 	1424527	1424683	1424527	1424683	1	1424527	1424683
NC_000964.3	1424767	1425546	-	mtnU	mtnU	 	 	1424767	1425546	1424767	1425546	1	1424767	1425546
NC_000964.3	1425281	1425598	+	S486	S486	 	 	1425281	1425598	1425281	1425598	1	1425281	1425598
NC_000964.3	1425641	1426837	+	mtnE	mtnE	 	 	1425641	1426837	1425641	1426837	1	1425641	1426837
NC_000964.3	1426876	1426976	+	BSU_misc_RNA_21	BSU_misc_RNA_21	 	 	1426876	1426976	1426876	1426976	1	1426876	1426976
NC_000964.3	1427034	1428278	+	mtnW	mtnW	 	 	1427034	1428278	1427034	1428278	1	1427034	1428278
NC_000964.3	1428275	1428982	+	mtnX	mtnX	 	 	1428275	1428982	1428275	1428982	1	1428275	1428982
NC_000964.3	1428940	1429569	+	mtnB	mtnB	 	 	1428940	1429569	1428940	1429569	1	1428940	1429569
NC_000964.3	1429584	1430120	+	mtnD	mtnD	 	 	1429584	1430120	1429584	1430120	1	1429584	1430120
NC_000964.3	1429967	1430160	-	S487	S487	 	 	1429967	1430160	1429967	1430160	1	1429967	1430160
NC_000964.3	1430161	1430481	-	ykvA	ykvA	 	 	1430161	1430481	1430161	1430481	1	1430161	1430481
NC_000964.3	1430482	1430571	-	S488	S488	 	 	1430482	1430571	1430482	1430571	1	1430482	1430571
NC_000964.3	1430539	1430623	+	S489	S489	 	 	1430539	1430623	1430539	1430623	1	1430539	1430623
NC_000964.3	1430625	1430683	+	S490	S490	 	 	1430625	1430683	1430625	1430683	1	1430625	1430683
NC_000964.3	1430684	1430941	+	spo0E	spo0E	 	 	1430684	1430941	1430684	1430941	1	1430684	1430941
NC_000964.3	1431027	1431458	+	eag	eag	 	 	1431027	1431458	1431027	1431458	1	1431027	1431458
NC_000964.3	1431486	1433006	-	kinD	kinD	 	 	1431486	1433006	1431486	1433006	1	1431486	1433006
NC_000964.3	1433199	1433636	+	mhqR	mhqR	 	 	1433199	1433636	1433199	1433636	1	1433199	1433636
NC_000964.3	1433676	1434461	-	motB	motB	 	 	1433676	1434461	1433676	1434461	1	1433676	1434461
NC_000964.3	1434433	1435245	-	motA	motA	 	 	1434433	1435245	1434433	1435245	1	1434433	1435245
NC_000964.3	1435383	1435605	-	S491	S491	 	 	1435383	1435605	1435383	1435605	1	1435383	1435605
NC_000964.3	1435628	1437727	-	clpE	clpE	 	 	1435628	1437727	1435628	1437727	1	1435628	1437727
NC_000964.3	1437728	1437978	-	S492	S492	 	 	1437728	1437978	1437728	1437978	1	1437728	1437978
NC_000964.3	1438092	1439135	+	ykvI	ykvI	 	 	1438092	1439135	1438092	1439135	1	1438092	1439135
NC_000964.3	1439136	1439227	+	S493	S493	 	 	1439136	1439227	1439136	1439227	1	1439136	1439227
NC_000964.3	1439340	1439447	+	S494	S494	 	 	1439340	1439447	1439340	1439447	1	1439340	1439447
NC_000964.3	1439448	1440107	+	queC	queC	 	 	1439448	1440107	1439448	1440107	1	1439448	1440107
NC_000964.3	1440100	1440549	+	queD	queD	 	 	1440100	1440549	1440100	1440549	1	1440100	1440549
NC_000964.3	1440542	1441273	+	queE	queE	 	 	1440542	1441273	1440542	1441273	1	1440542	1441273
NC_000964.3	1441291	1441788	+	queF	queF	 	 	1441291	1441788	1441291	1441788	1	1441291	1441788
NC_000964.3	1441789	1442065	+	S495	S495	 	 	1441789	1442065	1441789	1442065	1	1441789	1442065
NC_000964.3	1442102	1442346	-	S496	S496	 	 	1442102	1442346	1442102	1442346	1	1442102	1442346
NC_000964.3	1442347	1442703	-	ykvN	ykvN	 	 	1442347	1442703	1442347	1442703	1	1442347	1442703
NC_000964.3	1442872	1443618	+	ykvO	ykvO	 	 	1442872	1443618	1442872	1443618	1	1442872	1443618
NC_000964.3	1444099	1445298	+	ykvP	ykvP	 	 	1444099	1445298	1444099	1445298	1	1444099	1445298
NC_000964.3	1445314	1445541	+	ykzQ	ykzQ	 	 	1445314	1445541	1445314	1445541	1	1445314	1445541
NC_000964.3	1445542	1445637	+	S497	S497	 	 	1445542	1445637	1445542	1445637	1	1445542	1445637
NC_000964.3	1445638	1446336	+	ykvQ	ykvQ	 	 	1445638	1446336	1445638	1446336	1	1445638	1446336
NC_000964.3	1446289	1447115	-	S498	S498	 	 	1446289	1447115	1446289	1447115	1	1446289	1447115
NC_000964.3	1446317	1446568	+	ykzR	ykzR	 	 	1446317	1446568	1446317	1446568	1	1446317	1446568
NC_000964.3	1446841	1447052	+	S499	S499	 	 	1446841	1447052	1446841	1447052	1	1446841	1447052
NC_000964.3	1447251	1447541	+	ykvR	ykvR	 	 	1447251	1447541	1447251	1447541	1	1447251	1447541
NC_000964.3	1447578	1447661	-	S500	S500	 	 	1447578	1447661	1447578	1447661	1	1447578	1447661
NC_000964.3	1447662	1447847	-	ykvS	ykvS	 	 	1447662	1447847	1447662	1447847	1	1447662	1447847
NC_000964.3	1447893	1448237	-	S501	S501	 	 	1447893	1448237	1447893	1448237	1	1447893	1448237
NC_000964.3	1448013	1448207	+	ykzS	ykzS	 	 	1448013	1448207	1448013	1448207	1	1448013	1448207
NC_000964.3	1448506	1449132	+	ykvT	ykvT	 	 	1448506	1449132	1448506	1449132	1	1448506	1449132
NC_000964.3	1449250	1450587	+	ykvU	ykvU	 	 	1449250	1450587	1449250	1450587	1	1449250	1450587
NC_000964.3	1450638	1451135	+	stoA	stoA	 	 	1450638	1451135	1450638	1451135	1	1450638	1451135
NC_000964.3	1451263	1451370	+	S502	S502	 	 	1451263	1451370	1451263	1451370	1	1451263	1451370
NC_000964.3	1451371	1453284	+	zosA	zosA	 	 	1451371	1453284	1451371	1453284	1	1451371	1453284
NC_000964.3	1453691	1454782	+	ykvY	ykvY	 	 	1453691	1454782	1453691	1454782	1	1453691	1454782
NC_000964.3	1454795	1455013	-	S503	S503	 	 	1454795	1455013	1454795	1455013	1	1454795	1455013
NC_000964.3	1454806	1455063	+	S504	S504	 	 	1454806	1455063	1454806	1455063	1	1454806	1455063
NC_000964.3	1455064	1456029	+	ykvZ	ykvZ	 	 	1455064	1456029	1455064	1456029	1	1455064	1456029
NC_000964.3	1456092	1456958	+	glcT	glcT	 	 	1456092	1456958	1456092	1456958	1	1456092	1456958
NC_000964.3	1457005	1457156	+	S505	S505	 	 	1457005	1457156	1457005	1457156	1	1457005	1457156
NC_000964.3	1457187	1459286	+	ptsG	ptsG	 	 	1457187	1459286	1457187	1459286	1	1457187	1459286
NC_000964.3	1459384	1459650	+	ptsH	ptsH	 	 	1459384	1459650	1459384	1459650	1	1459384	1459650
NC_000964.3	1459650	1461362	+	ptsI	ptsI	 	 	1459650	1461362	1459650	1461362	1	1459650	1461362
NC_000964.3	1461453	1461692	+	splA	splA	 	 	1461453	1461692	1461453	1461692	1	1461453	1461692
NC_000964.3	1461473	1462812	-	S506	S506	 	 	1461473	1462812	1461473	1462812	1	1461473	1462812
NC_000964.3	1461770	1462798	+	splB	splB	 	 	1461770	1462798	1461770	1462798	1	1461770	1462798
